com.samsung.shealth.activity.day_summary,6260063,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,8445,,5120941,90,0,,2022-12-04 19:57:34.843,,2022-12-03 21:00:01.539,,,,-1,768103,94,,,,6515.132,,332.25916,40c0b935-6dbe-4903-8799-36390e37ba9e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5120941,39480000,40c0b935-6dbe-4903-8799-36390e37ba9e,1670112000000,
,,,,9036,,5345809,90,0,,2022-12-05 18:34:20.487,,2022-12-04 21:00:01.073,,,,-1,420000,98,,,,6854.2188,,341.46994,f193ee7f-10e1-49fd-9b5d-e573b558899f.extra_data.json,V56QTfKo51,5069,com.sec.android.app.shealth,5340740,33540000,f193ee7f-10e1-49fd-9b5d-e573b558899f,1670198400000,
,,,,8323,,4755747,90,0,,2022-12-06 19:33:12.131,,2022-12-05 21:00:00.627,,,,-1,660000,87,,,,6362.643,,305.68777,14d2aa9c-1197-4531-8c61-1c6c07454506.extra_data.json,V56QTfKo51,1200,com.sec.android.app.shealth,4754547,34380000,14d2aa9c-1197-4531-8c61-1c6c07454506,1670284800000,
,,,,6119,,3445614,90,0,,2022-12-07 20:57:15.451,,2022-12-06 21:00:02.238,,,,-1,900000,62,,,,4738.4,,223.63002,2a17b1ef-7790-4c25-b952-292ec5d4cb19.extra_data.json,V56QTfKo51,33566,com.sec.android.app.shealth,3412048,38340000,2a17b1ef-7790-4c25-b952-292ec5d4cb19,1670371200000,
,,,,4876,,2920710,90,0,,2022-12-08 19:37:06.426,,2022-12-07 21:00:00.626,,,,-1,420000,53,,,,3701.6594,,186.68994,3cb2949c-898b-4607-8aec-96011bc19345.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2920710,48480000,3cb2949c-898b-4607-8aec-96011bc19345,1670457600000,
,,,,5651,,3291382,90,0,,2022-12-09 17:09:52.922,,2022-12-08 21:00:01.485,,,,-1,360000,60,,,,4301.4604,,210.38005,eae668af-c5ff-420b-91fa-c5f480e22b92.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3291382,30720000,eae668af-c5ff-420b-91fa-c5f480e22b92,1670544000000,
,,,,5097,,3036071,90,0,,2022-12-10 20:55:03.108,,2022-12-09 21:00:00.684,,,,-1,540000,55,,,,3859.76,,188.43002,2e006011-29af-4548-bfad-94d8700e1c90.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3036071,27660000,2e006011-29af-4548-bfad-94d8700e1c90,1670630400000,
,,,,12207,,7258405,90,0,,2022-12-11 17:15:03.037,,2022-12-10 21:00:00.526,,,,-1,480000,133,,,,9277.872,,434.83,ed800b66-dc00-4a40-8f44-91e3fc03b846.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,7258405,38880000,ed800b66-dc00-4a40-8f44-91e3fc03b846,1670716800000,
,,,,9213,,5365122,90,0,,2022-12-12 20:50:07.960,,2022-12-11 21:00:00.957,,,,-1,480000,98,,,,6979.0107,,332.34,b86e2add-730c-4253-b2de-9ed9fde9a206.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5365122,34200000,b86e2add-730c-4253-b2de-9ed9fde9a206,1670803200000,
,,,,10436,,6117408,90,0,,2022-12-13 19:58:45.399,,2022-12-12 21:00:01.358,,,,-1,480000,112,,,,7924.771,,370.94006,bf5cacfb-a9db-42f0-be59-f89baa745ab4.extra_data.json,V56QTfKo51,3460,com.sec.android.app.shealth,6113948,28260000,bf5cacfb-a9db-42f0-be59-f89baa745ab4,1670889600000,
,,,,9908,,5809162,90,0,,2022-12-14 19:35:03.023,,2022-12-13 21:00:01.692,,,,-1,660000,106,,,,7582.288,,367.50003,ceb3cbb3-80ec-4da5-a060-8d218ffbb2d8.extra_data.json,V56QTfKo51,26747,com.sec.android.app.shealth,5782415,38340000,ceb3cbb3-80ec-4da5-a060-8d218ffbb2d8,1670976000000,
,,,,4241,,2525299,90,0,,2022-12-15 19:49:18.764,,2022-12-14 21:00:00.766,,,,-1,300000,46,,,,3222.68,,152.44995,49073c47-5179-42c5-85eb-0fb464312093.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2525299,48300000,49073c47-5179-42c5-85eb-0fb464312093,1671062400000,
,,,,11546,,6777476,90,0,,2022-12-16 17:28:37.216,,2022-12-15 21:00:00.568,,,,-1,1139611,124,,,,8785.406,,437.69003,8ed7761d-8f25-4b64-ab32-10df2ae8efcc.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6777476,30360000,8ed7761d-8f25-4b64-ab32-10df2ae8efcc,1671148800000,
,,,,19591,,11889934,90,0,,2022-12-17 19:41:58.898,,2022-12-16 21:00:00.583,,,,-1,1740000,220,,,,15048.195,,682.8461,c21eb52c-ab56-40d9-8059-882f09258c12.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,11889934,45420000,c21eb52c-ab56-40d9-8059-882f09258c12,1671235200000,
,,,,7248,,4244854,90,0,,2022-12-18 19:49:13.203,,2022-12-17 21:00:01.573,,,,-1,900000,77,,,,5630.343,,250.52405,695bc697-ead0-4a13-a508-3eee4086cebd.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4244854,53400000,695bc697-ead0-4a13-a508-3eee4086cebd,1671321600000,
,,,,7233,,4076718,90,0,,2022-12-19 18:22:04.188,,2022-12-18 21:00:01.440,,,,-1,480000,74,,,,5530.87,,241.94002,4bfe6fdf-27a8-49b1-af0a-7fca182668de.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4076718,33840000,4bfe6fdf-27a8-49b1-af0a-7fca182668de,1671408000000,
,,,,8371,,4826186,90,0,,2022-12-20 19:07:20.211,,2022-12-19 21:00:00.762,,,,-1,660000,88,,,,6379.885,,289.0368,fa8cd825-5c29-43d6-8225-afee9af25ba8.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4826186,34200000,fa8cd825-5c29-43d6-8225-afee9af25ba8,1671494400000,
,,,,9593,,5473170,90,0,,2022-12-21 21:12:37.853,,2022-12-20 21:00:01.982,,,,-1,660000,101,,,,7349.9556,,326.5995,54461d6f-db70-46a5-9b7d-19a96bbd8d52.extra_data.json,V56QTfKo51,8456,com.sec.android.app.shealth,5464714,31620000,54461d6f-db70-46a5-9b7d-19a96bbd8d52,1671580800000,
,,,,8283,,4813693,90,0,,2022-12-22 18:35:37.215,,2022-12-21 21:00:02.304,,,,-1,480000,88,,,,6316.3384,,301.00992,d4c9e2b7-6a36-4543-a9e0-1498e03ae14e.extra_data.json,V56QTfKo51,4477,com.sec.android.app.shealth,4809216,35760000,d4c9e2b7-6a36-4543-a9e0-1498e03ae14e,1671667200000,
,,,,9529,,5808236,90,0,,2022-12-23 17:54:35.148,,2022-12-22 21:00:02.210,,,,-1,1500000,106,,,,7319.431,,354.26004,4e5e511a-e536-47e1-9861-7e599df43eb5.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,5807836,29460000,4e5e511a-e536-47e1-9861-7e599df43eb5,1671753600000,
,,,,6792,,4167690,90,0,,2022-12-24 20:34:30.806,,2022-12-23 21:00:01.625,,,,-1,959496,76,,,,5199.9053,,263.4225,18bd91e9-a4a0-4c92-b619-a8b9cd2091c9.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4167690,49080000,18bd91e9-a4a0-4c92-b619-a8b9cd2091c9,1671840000000,
,,,,4429,,2648694,90,0,,2022-12-25 20:46:14.458,,2022-12-24 21:00:01.272,,,,-1,360000,48,,,,3347.8804,,168.25005,450a2972-c1bf-4cd3-96ec-703b0eb722a2.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2648694,35640000,450a2972-c1bf-4cd3-96ec-703b0eb722a2,1671926400000,
,,,,7233,,4171432,90,0,,2022-12-26 19:55:02.212,,2022-12-25 21:00:01.740,,,,-1,480000,76,,,,5515.0996,,272.31003,0b6cdf04-3b13-4695-82b8-87673a878468.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4171432,34440000,0b6cdf04-3b13-4695-82b8-87673a878468,1672012800000,
,,,,7830,,4630935,90,0,,2022-12-27 18:35:26.790,,2022-12-26 21:00:02.162,,,,-1,360000,85,,,,5940.49,,300.84995,304f96ff-2f5f-4ff6-a08e-38d88e6fec3e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4630935,28800000,304f96ff-2f5f-4ff6-a08e-38d88e6fec3e,1672099200000,
,,,,5701,,3283138,90,0,,2022-12-28 20:59:01.575,,2022-12-27 21:00:00.896,,,,-1,360000,60,,,,4326.3706,,218.04,175e2940-4e06-4adf-a1b7-c17c3a649139.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3283138,30660000,175e2940-4e06-4adf-a1b7-c17c3a649139,1672185600000,
,,,,8558,,4922264,90,0,,2022-12-30 05:31:41.511,,2022-12-28 21:00:00.367,,,,-1,660000,91,,,,6583.8403,,317.27997,6b152cfb-86b6-4164-90ad-b98331947f47.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4922264,34920000,6b152cfb-86b6-4164-90ad-b98331947f47,1672272000000,
,,,,5708,,3471472,90,0,,2022-12-30 21:00:01.812,,2022-12-29 21:00:01.477,,,,-1,660000,63,,,,4329.471,,216.83,c9e8d6f7-46e1-4c99-b78d-05c6d35393b7.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3471472,30600000,c9e8d6f7-46e1-4c99-b78d-05c6d35393b7,1672358400000,
,,,,9986,,5753743,90,0,,2022-12-31 19:29:28.518,,2022-12-30 21:00:01.656,,,,-1,960000,105,,,,7684.7896,,375.67993,87b3619a-7778-438c-8b37-0b109592a830.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5753743,38760000,87b3619a-7778-438c-8b37-0b109592a830,1672444800000,
,,,,6000,,3409231,90,0,,2023-01-01 20:59:49.476,,2022-12-31 21:00:01.820,,,,-1,780000,62,,,,4604.0244,,217.758,aa6390b3-621b-451b-a366-41136eb18e3d.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3409231,45660000,aa6390b3-621b-451b-a366-41136eb18e3d,1672531200000,
,,,,10659,,6118899,90,0,,2023-01-02 19:45:42.165,,2023-01-01 21:00:00.422,,,,-1,660000,112,,,,8141.368,,387.49997,4b1d344f-e0fb-4314-a1f7-2fad8f02de6d.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6118899,28200000,4b1d344f-e0fb-4314-a1f7-2fad8f02de6d,1672617600000,
,,,,7021,,4220820,90,0,,2023-01-03 21:09:38.017,,2023-01-02 21:00:02.436,,,,-1,420000,77,,,,5325.9194,,270.88998,61207252-61ae-4130-95ee-f64da7e646cd.extra_data.json,V56QTfKo51,10984,com.sec.android.app.shealth,4209836,34140000,61207252-61ae-4130-95ee-f64da7e646cd,1672704000000,
,,,,6016,,3464005,90,0,,2023-01-04 19:26:45.802,,2023-01-03 21:00:01.277,,,,-1,682714,63,,,,4607.4526,,230.69247,09fe3fb4-54f5-4417-ad2a-6b74d48f9acc.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3464005,29160000,09fe3fb4-54f5-4417-ad2a-6b74d48f9acc,1672790400000,
,,,,4162,,2372376,90,0,,2023-01-05 18:22:41.042,,2023-01-04 21:00:00.309,,,,-1,360000,43,,,,3180.9998,,156.25993,ac123647-abe5-4d24-9a0a-6cce1daf33b0.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2372376,36180000,ac123647-abe5-4d24-9a0a-6cce1daf33b0,1672876800000,
,,,,5829,,3550905,90,0,,2023-01-06 19:28:48.937,,2023-01-05 21:00:01.269,,,,-1,360000,65,,,,4388.44,,221.95,d3d407e4-940f-4148-bb12-fdc51e827e2e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3550905,25800000,d3d407e4-940f-4148-bb12-fdc51e827e2e,1672963200000,
,,,,10691,,6433631,90,0,,2023-01-07 19:56:07.353,,2023-01-06 21:00:01.462,,,,-1,1020000,118,,,,8205.244,,419.76407,b61a591f-2032-471b-91f2-4d381edc94b1.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6433631,24480000,b61a591f-2032-471b-91f2-4d381edc94b1,1673049600000,
,,,,1824,,1054257,90,0,,2023-01-08 19:56:56.124,,2023-01-07 21:00:01.750,,,,-1,300000,18,,,,1390.9298,,71.250015,4efbc528-71cf-42d9-bed7-dde143ddea0c.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1054257,56040000,4efbc528-71cf-42d9-bed7-dde143ddea0c,1673136000000,
,,,,6782,,3903995,90,0,,2023-01-09 19:35:40.258,,2023-01-08 21:00:01.563,,,,-1,300000,72,,,,5154.5103,,242.99995,06e20166-08f3-42be-8db5-06df2b40c62c.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3903995,23460000,06e20166-08f3-42be-8db5-06df2b40c62c,1673222400000,
,,,,3756,,2269321,90,0,,2023-01-10 15:57:49.395,,2023-01-09 21:00:01.890,,,,-1,360000,41,,,,2845.33,,136.22997,14768f2c-8c62-4eb2-b8fa-6886de9c7bae.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2269321,28500000,14768f2c-8c62-4eb2-b8fa-6886de9c7bae,1673308800000,
,,,,5084,,3000554,90,0,,2023-01-11 20:55:02.738,,2023-01-10 21:00:00.476,,,,-1,480000,54,,,,3871.9797,,182.61995,0cac8205-5461-4f3a-a86a-b6b192740b1d.extra_data.json,V56QTfKo51,5200,com.sec.android.app.shealth,2995354,29520000,0cac8205-5461-4f3a-a86a-b6b192740b1d,1673395200000,
,,,,3725,,2237822,90,0,,2023-01-12 18:03:13.836,,2023-01-11 21:00:02.222,,,,-1,660000,41,,,,2801.7104,,144.31999,f40c959e-dfe2-41ba-922c-bda6d4f92be0.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2237822,43560000,f40c959e-dfe2-41ba-922c-bda6d4f92be0,1673481600000,
,,,,7488,,4494380,90,0,,2023-01-13 20:56:22.607,,2023-01-12 21:00:00.458,,,,-1,480000,82,,,,5680.531,,270.53998,c7d28958-5aa9-4c85-bbe0-355b1c9ec962.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4494380,30480000,c7d28958-5aa9-4c85-bbe0-355b1c9ec962,1673568000000,
,,,,8041,,4780313,90,0,,2023-01-14 20:54:12.400,,2023-01-13 21:00:00.539,,,,-1,780000,87,,,,6173.16,,287.537,2f563fa2-2d70-4edc-b964-864075d5a5d8.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4780313,38520000,2f563fa2-2d70-4edc-b964-864075d5a5d8,1673654400000,
,,,,8120,,4574436,90,0,,2023-01-15 18:54:07.658,,2023-01-14 21:00:01.851,,,,-1,1440000,84,,,,6282.921,,308.05203,cdfa0221-5ef7-4e76-bcd6-4d2eb6740a18.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,4574036,47400000,cdfa0221-5ef7-4e76-bcd6-4d2eb6740a18,1673740800000,
,,,,7232,,4368717,90,0,,2023-01-16 19:15:22.626,,2023-01-15 21:00:01.945,,,,-1,480000,80,,,,5438.781,,273.1799,6d783693-d1e8-45a0-9f39-778a8b36eb51.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,4368317,27660000,6d783693-d1e8-45a0-9f39-778a8b36eb51,1673827200000,
,,,,6243,,3679409,90,0,,2023-01-17 20:58:58.492,,2023-01-16 21:00:02.159,,,,-1,1260000,67,,,,4724.721,,237.73996,2d124d6d-db88-480e-8139-08f063b81e38.extra_data.json,V56QTfKo51,800,com.sec.android.app.shealth,3678609,31740000,2d124d6d-db88-480e-8139-08f063b81e38,1673913600000,
,,,,4298,,2593579,90,0,,2023-01-18 17:44:58.942,,2023-01-17 21:00:01.298,,,,-1,720000,47,,,,3262.7607,,160.02501,6ba15d49-e5c4-41a8-a0b1-1e1096fc3be1.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2593579,35100000,6ba15d49-e5c4-41a8-a0b1-1e1096fc3be1,1674000000000,
,,,,1073,,667577,90,0,,2023-01-19 16:38:33.328,,2023-01-18 21:00:01.513,,,,-1,60000,12,,,,811.63007,,37.040005,fc886cc0-82b3-4246-9155-34f30d4d8ea4.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,667577,48420000,fc886cc0-82b3-4246-9155-34f30d4d8ea4,1674086400000,
,,,,546,,364182,90,0,,2023-01-20 19:04:12.054,,2023-01-19 21:00:02.261,,,,-1,33350,6,,,,407.09995,,19.859999,9735870d-0296-4ab2-934b-c90903327695.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,364182,38700000,9735870d-0296-4ab2-934b-c90903327695,1674172800000,
,,,,6437,,3949171,90,0,,2023-01-21 20:57:46.584,,2023-01-20 21:00:00.445,,,,-1,1020000,72,,,,4923.439,,247.42,3aeac677-e648-4203-b944-a66c83c9455c.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3949171,41040000,3aeac677-e648-4203-b944-a66c83c9455c,1674259200000,
,,,,316,,210772,90,0,,2023-01-22 20:55:20.442,,2023-01-21 21:00:01.889,,,,-1,13340,3,,,,234.38998,,11.61,9b41ae22-e385-4ce5-9f32-909da6e295f5.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,210772,37560000,9b41ae22-e385-4ce5-9f32-909da6e295f5,1674345600000,
,,,,7585,,4658072,90,0,,2023-01-23 19:29:08.713,,2023-01-22 21:00:01.333,,,,-1,1020000,85,,,,5756.2314,,296.9,4fbe7251-2cee-4175-824f-7ac1ef8f7e8b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4658072,39420000,4fbe7251-2cee-4175-824f-7ac1ef8f7e8b,1674432000000,
,,,,421,,280807,90,0,,2023-01-24 16:12:54.840,,2023-01-23 21:00:01.539,,,,-1,36685,4,,,,314.55,,15.549999,b4e5df92-6af2-44c2-810e-16f7d698e013.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,280807,34440000,b4e5df92-6af2-44c2-810e-16f7d698e013,1674518400000,
,,,,6575,,4141060,90,0,,2023-01-25 16:17:05.151,,2023-01-24 21:00:01.763,,,,-1,900000,76,,,,4999.1025,,256.3235,e9bda18e-e050-4b7b-8086-3cbac68baf06.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,4140660,43200000,e9bda18e-e050-4b7b-8086-3cbac68baf06,1674604800000,
,,,,774,,512226,90,0,,2023-01-26 20:55:02.228,,2023-01-25 21:00:00.584,,,,-1,60000,8,,,,578.82,,29.04,0a00c7c1-b844-4363-b764-849a5135c6f9.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,512226,48180000,0a00c7c1-b844-4363-b764-849a5135c6f9,1674691200000,
,,,,5174,,3236081,90,0,,2023-01-27 18:40:25.212,,2023-01-26 21:00:01.332,,,,-1,960000,58,,,,3926.0908,,196.37,834a39f3-204a-466e-abac-c6c0775e72dd.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3236081,34560000,834a39f3-204a-466e-abac-c6c0775e72dd,1674777600000,
,,,,5040,,2967797,90,0,,2023-01-28 15:53:10.488,,2023-01-27 21:00:02.647,,,,-1,1920000,54,,,,3884.3704,,186.98,88dfdb0b-3b96-4c5b-9774-aeedde0db612.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2967797,44160000,88dfdb0b-3b96-4c5b-9774-aeedde0db612,1674864000000,
,,,,592,,394864,90,0,,2023-01-29 20:53:02.107,,2023-01-28 21:00:00.565,,,,-1,34684,6,,,,442.03992,,21.720001,fe58cd78-f3ab-47d4-8ca4-f6b87a5aeacd.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,394864,47460000,fe58cd78-f3ab-47d4-8ca4-f6b87a5aeacd,1674950400000,
,,,,8128,,4786244,90,0,,2023-01-30 20:01:12.527,,2023-01-29 21:00:00.494,,,,-1,1380000,87,,,,6254.3857,,315.54245,dcc68acb-8ab4-4fc3-ac7a-15cb39356eb1.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4786244,46560000,dcc68acb-8ab4-4fc3-ac7a-15cb39356eb1,1675036800000,
,,,,2539,,1528344,90,0,,2023-01-31 19:48:59.603,,2023-01-30 21:00:00.387,,,,-1,300000,27,,,,1928.6798,,89.47,20c398cb-3f20-4335-bade-756c5552c9cf.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1528344,34560000,20c398cb-3f20-4335-bade-756c5552c9cf,1675123200000,
,,,,4959,,3079606,90,0,,2023-02-01 14:37:20.789,,2023-01-31 21:00:00.711,,,,-1,300000,56,,,,3733.0503,,183.65004,a5ad4eed-fbd9-45b7-b118-64a66a296675.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3079606,37740000,a5ad4eed-fbd9-45b7-b118-64a66a296675,1675209600000,
,,,,8957,,5403478,90,0,,2023-02-02 20:49:07.321,,2023-02-01 21:00:00.403,,,,-1,960000,100,,,,6855.5474,,326.1188,67a2b518-9b83-440a-bbf9-6fd24267c04b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5403478,43020000,67a2b518-9b83-440a-bbf9-6fd24267c04b,1675296000000,
,,,,3329,,1995124,90,0,,2023-02-03 17:25:58.839,,2023-02-02 21:00:00.397,,,,-1,300000,36,,,,2524.9692,,120.009995,12cc1311-9d0c-43a7-9621-deec50e7edc7.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1995124,29340000,12cc1311-9d0c-43a7-9621-deec50e7edc7,1675382400000,
,,,,200,,133400,90,0,,2023-02-04 19:15:02.977,,2023-02-03 21:00:00.825,,,,-1,21344,2,,,,149.18,,7.1399994,5a1120ad-c189-48a3-a293-f4a8e102b109.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,133400,31380000,5a1120ad-c189-48a3-a293-f4a8e102b109,1675468800000,
,,,,157,,104719,90,0,,2023-02-05 17:06:54.349,,2023-02-04 21:00:00.486,,,,-1,20010,1,,,,115.81,,5.73,d1cd9c47-c462-41a1-aaf5-dd918245df69.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,104719,27420000,d1cd9c47-c462-41a1-aaf5-dd918245df69,1675555200000,
,,,,807,,495461,90,0,,2023-02-06 15:25:22.238,,2023-02-05 21:00:02.060,,,,-1,360000,8,,,,602.23004,,31.300003,5fb962a2-a0d8-4554-bf72-539f1957ba3f.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,495461,37200000,5fb962a2-a0d8-4554-bf72-539f1957ba3f,1675641600000,
,,,,1429,,897632,90,0,,2023-02-07 20:30:18.118,,2023-02-06 21:00:00.734,,,,-1,240000,15,,,,1076.3799,,50.499996,50906cd1-1e54-4003-bc68-9f21e1989115.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,897632,37320000,50906cd1-1e54-4003-bc68-9f21e1989115,1675728000000,
,,,,2913,,1769131,90,0,,2023-02-08 20:32:58.616,,2023-02-07 21:00:00.428,,,,-1,300000,32,,,,2200.12,,106.12999,4b8ab682-2a1f-44b9-b9be-49f8e53ee947.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1769131,44940000,4b8ab682-2a1f-44b9-b9be-49f8e53ee947,1675814400000,
,,,,3721,,2220346,90,0,,2023-02-09 20:53:07.414,,2023-02-08 21:00:01.115,,,,-1,838000,41,,,,2861.726,,141.73602,1e4f585a-46c5-4313-99d1-074b67abfd3e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2220346,26760000,1e4f585a-46c5-4313-99d1-074b67abfd3e,1675900800000,
,,,,6779,,3922119,90,0,,2023-02-10 19:44:15.594,,2023-02-09 21:00:01.636,,,,-1,1532000,72,,,,5186.711,,265.08466,8539f7cd-fb9b-4abc-a5dc-afaa770d106e.extra_data.json,V56QTfKo51,1406,com.sec.android.app.shealth,3920713,46800000,8539f7cd-fb9b-4abc-a5dc-afaa770d106e,1675987200000,
,,,,5854,,3516308,90,0,,2023-02-11 17:37:27.587,,2023-02-10 21:00:00.855,,,,-1,1560000,64,,,,4506.8965,,225.00499,371ca497-ce7f-4546-aec0-6ca4b857f8b3.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3516308,39780000,371ca497-ce7f-4546-aec0-6ca4b857f8b3,1676073600000,
,,,,6918,,3711560,90,0,,2023-02-12 20:20:03.417,,2023-02-11 21:00:01.186,,,,-1,772000,67,,,,4269.5146,,235.18143,a2ea0135-6ca7-4e20-81bb-5496418459c9.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3711560,42660000,a2ea0135-6ca7-4e20-81bb-5496418459c9,1676160000000,
,,,,6045,,3585749,90,0,,2023-02-13 15:02:48.092,,2023-02-12 21:00:00.947,,,,-1,941000,65,,,,4666.231,,186.47015,8c5a62a7-f655-44a2-9fcd-b5d7e9fb524b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3585749,36960000,8c5a62a7-f655-44a2-9fcd-b5d7e9fb524b,1676246400000,
,,,,6249,,3712139,90,0,,2023-02-14 18:55:02.521,,2023-02-13 21:00:00.278,,,,-1,540000,67,,,,4708.2495,,190.09996,1c370b94-f756-4fad-9ad6-0bb2a052e53e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3712139,27240000,1c370b94-f756-4fad-9ad6-0bb2a052e53e,1676332800000,
,,,,10083,,5744527,90,0,,2023-02-15 20:34:27.232,,2023-02-14 21:00:00.460,,,,-1,1114000,105,,,,7836.147,,310.89853,d1ba5ab1-2b88-41ec-89dc-8e0a4fdbfc7a.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5744527,24360000,d1ba5ab1-2b88-41ec-89dc-8e0a4fdbfc7a,1676419200000,
,,,,6198,,3773574,90,0,,2023-02-16 20:28:45.080,,2023-02-15 21:00:00.440,,,,-1,653000,68,,,,4646.6353,,189.54866,b55fbd54-bd56-4104-b48e-007ad2a8156c.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3773574,42540000,b55fbd54-bd56-4104-b48e-007ad2a8156c,1676505600000,
,,,,7174,,4097035,90,0,,2023-02-17 19:25:44.340,,2023-02-16 21:00:00.735,,,,-1,1860000,75,,,,5500.3096,,217.09003,df7ae528-c5c3-4d54-9737-76771a8f49b6.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4097035,33960000,df7ae528-c5c3-4d54-9737-76771a8f49b6,1676592000000,
,,,,141,,94047,90,0,,2023-02-18 20:05:50.250,,2023-02-17 21:00:01.379,,,,-1,19343,1,,,,106.31,,4.2999997,73dbfe6c-c327-4f09-bb39-d652cc930ef8.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,94047,42540000,73dbfe6c-c327-4f09-bb39-d652cc930ef8,1676678400000,
,,,,4926,,2877812,90,0,,2023-02-19 20:26:11.206,,2023-02-18 21:00:01.995,,,,-1,540000,52,,,,3712.4001,,149.87001,78f8905b-8076-4349-9722-e2df7e3caefd.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2877812,44160000,78f8905b-8076-4349-9722-e2df7e3caefd,1676764800000,
,,,,6751,,3965275,90,0,,2023-02-20 18:26:49.425,,2023-02-19 21:00:00.381,,,,-1,1319339,73,,,,5134.2227,,205.39996,019817b1-93fc-493d-ad02-dc81b231ac65.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3965275,18840000,019817b1-93fc-493d-ad02-dc81b231ac65,1676851200000,
